frame,track_id,x1,y1,x2,y2
77,18,1357,693,1426,812
77,19,727,636,775,735
77,21,730,565,771,648
77,47,1346,529,1414,596
77,51,1267,376,1286,417
78,8,1382,511,1451,588
78,9,1245,535,1288,636
78,10,1190,543,1242,642
78,11,1437,472,1476,543
78,12,1565,496,1625,589
78,13,885,609,947,705
78,15,1474,505,1526,593
78,16,1517,575,1571,671
78,17,1727,414,1768,491
78,18,1361,691,1428,812
78,19,727,632,777,733
78,21,743,564,782,644
78,47,1346,531,1415,598
78,51,1275,376,1293,417
79,8,1390,510,1462,589
79,9,1257,534,1300,636
79,10,1201,541,1254,642
79,11,1442,474,1479,542
79,12,1575,499,1629,584
79,13,893,608,957,704
79,15,1478,506,1531,596
79,16,1516,575,1571,672
79,17,1738,414,1778,491
79,18,1366,689,1433,812
79,19,729,629,778,731
79,21,754,564,793,642
79,47,1346,532,1416,600
79,51,1282,377,1301,418
80,8,1398,510,1470,590
80,9,1273,535,1314,636
80,10,1214,541,1268,643
80,11,1447,476,1486,547
80,12,1584,501,1642,593
80,13,900,606,967,705
80,15,1486,508,1538,597
80,16,1517,573,1572,673
80,17,1750,415,1790,491
80,18,1370,687,1436,810
80,19,734,626,783,730
80,21,769,563,808,641
80,47,1346,534,1416,602
80,51,1290,377,1309,418
81,8,1407,510,1479,590
81,9,1288,536,1329,638
81,10,1228,539,1282,642
81,11,1454,478,1490,544
81,12,1597,502,1656,597
81,13,907,605,975,705
81,15,1497,510,1547,597
81,16,1526,572,1582,673
81,17,1764,416,1803,490
81,18,1374,688,1439,809
81,19,740,624,789,729
81,21,782,564,822,641
81,47,1346,535,1417,604
81,51,1298,378,1316,419
82,8,1416,509,1488,591
82,9,1305,537,1346,638
82,10,1242,537,1296,642
82,11,1457,478,1496,551
82,12,1608,503,1667,598
82,13,914,604,979,703
82,15,1507,509,1555,596
82,16,1537,572,1593,675
82,17,1779,418,1817,490
82,18,1381,688,1445,809
82,19,750,624,797,725
82,21,801,563,843,643
82,47,1346,536,1418,607
82,51,1305,379,1324,419
83,8,1424,505,1496,591
83,9,1324,539,1363,640
83,10,1256,537,1309,641
83,11,1465,477,1505,552
83,12,1624,503,1680,595
83,13,922,603,988,703
83,15,1519,508,1563,592
83,16,1543,571,1602,675
83,17,1794,420,1831,489
83,18,1390,689,1454,809
83,19,758,623,805,722
83,21,817,563,860,643
83,47,1346,538,1419,609
83,51,1313,379,1331,420
84,8,1434,502,1506,591
84,9,1342,540,1381,641
84,10,1269,536,1321,642
84,11,1476,477,1516,553
84,12,1637,503,1693,596
84,13,929,603,994,704
84,15,1529,506,1574,594
84,16,1551,570,1611,674
84,17,1809,422,1846,490
84,18,1400,690,1463,810
84,19,765,622,811,721
84,21,832,563,877,643
84,47,1346,539,1419,611
84,51,1320,380,1339,420
85,8,1449,503,1519,592
85,9,1361,541,1400,642
85,10,1281,535,1331,642
85,11,1483,477,1519,546
85,12,1652,504,1708,598
85,13,936,604,999,705
85,15,1540,507,1585,595
85,16,1559,570,1622,676
85,17,1824,423,1862,490
85,18,1411,690,1473,811
85,19,772,621,817,717
85,21,848,563,895,644
85,47,1345,541,1420,613
85,51,1328,380,1346,421
86,8,1463,500,1534,593
86,9,1381,542,1419,642
86,10,1294,535,1342,641
86,11,1496,478,1526,537
86,12,1667,507,1723,599
86,13,945,606,1006,705
86,15,1551,506,1596,596
86,16,1568,568,1632,678
86,17,1841,424,1879,491
86,18,1421,690,1482,811
86,19,781,620,825,714
86,21,861,564,911,645
86,47,1345,542,1421,615
86,51,1336,381,1354,421
87,8,1480,505,1546,593
87,9,1401,543,1438,643
87,10,1309,535,1356,643
87,11,1508,480,1537,539
87,12,1683,511,1738,600
87,13,952,607,1012,707
87,15,1564,507,1611,598
87,16,1581,569,1643,679
87,17,1859,423,1898,491
87,18,1430,690,1491,811
87,19,793,619,839,714
87,21,876,563,929,645
87,47,1345,543,1422,618
87,51,1343,381,1361,422
88,8,1499,516,1558,594
88,9,1422,543,1459,644
88,10,1324,539,1370,644
88,11,1518,481,1551,544
88,12,1698,513,1752,602
88,13,961,608,1020,707
88,15,1577,509,1625,599
88,16,1591,574,1649,680
88,17,1876,423,1914,491
88,18,1439,689,1501,812
88,19,807,621,851,713
88,21,889,563,945,646
88,47,1345,545,1422,620
88,51,1351,382,1369,422
89,8,1506,496,1580,596
89,9,1442,544,1479,644
89,10,1337,542,1383,645
89,11,1524,482,1556,544
89,12,1712,515,1766,604
89,13,972,608,1031,707
89,15,1591,512,1639,601
89,16,1602,578,1657,681
89,17,1889,419,1927,491
89,18,1449,689,1511,811
89,19,815,623,859,711
89,21,902,564,961,648
89,47,1345,546,1423,622
89,51,1358,383,1377,423
90,8,1519,498,1592,597
90,9,1462,545,1499,646
90,10,1351,546,1397,647
90,11,1531,481,1569,552
90,12,1725,516,1782,608
90,13,985,608,1041,705
90,15,1608,514,1653,600
90,16,1613,577,1670,685
90,17,1901,419,1940,491
90,18,1461,692,1523,813
90,19,823,625,865,709
90,21,913,564,974,649
90,47,1345,547,1424,624
90,51,1366,383,1384,423
91,8,1538,506,1605,599
91,9,1482,548,1518,648
91,10,1366,548,1414,649
91,11,1537,480,1578,558
91,12,1741,517,1798,610
91,13,998,608,1052,704
91,15,1622,515,1664,597
91,16,1623,577,1681,686
91,17,1914,419,1953,491
91,18,1474,694,1535,813
91,19,830,629,872,710
91,21,924,566,983,650
91,47,1345,549,1424,627
91,51,1374,384,1392,424
92,8,1550,505,1617,600
92,9,1500,551,1536,650
92,10,1380,549,1429,652
92,11,1543,480,1585,561
92,12,1755,516,1813,611
92,13,1009,606,1062,704
92,15,1638,515,1677,591
92,16,1629,578,1688,686
92,17,1927,419,1966,491
92,18,1487,696,1547,815
92,19,837,629,878,709
92,21,931,570,990,653
92,47,1345,550,1425,629
92,51,1381,384,1399,424
92,64,846,632,888,715
92,65,925,570,989,653
93,8,1563,506,1627,602
93,9,1518,551,1555,653
93,10,1393,549,1442,652
93,11,1549,483,1591,564
93,12,1768,516,1826,613
93,13,1019,604,1072,706
93,15,1652,515,1690,590
93,16,1637,581,1695,685
93,17,1939,419,1978,491
93,18,1498,697,1557,817
93,19,836,634,880,713
93,21,939,573,997,656
93,47,1344,552,1426,631
93,51,1389,385,1407,425
93,64,851,633,894,717
93,65,928,572,992,654
94,8,1571,502,1635,603
94,9,1534,554,1571,655
94,10,1405,549,1454,654
94,11,1556,485,1597,565
94,12,1777,515,1836,616
94,13,1028,604,1080,707
94,15,1662,515,1704,601
94,16,1644,589,1702,689
94,17,1952,419,1991,491
94,18,1509,698,1567,820
94,19,842,634,885,713
94,21,947,577,1004,658
94,47,1344,553,1427,633
94,51,1396,385,1414,425
94,64,853,639,896,717
94,65,932,574,995,655
95,8,1580,501,1643,604
95,9,1550,558,1586,657
95,10,1414,548,1463,655
95,11,1564,490,1604,566
95,12,1787,514,1846,618
95,13,1037,604,1086,706
95,15,1670,516,1716,610
95,16,1649,593,1709,693
95,17,1965,419,2004,491
95,18,1519,700,1576,823
95,19,848,635,890,712
95,21,951,583,1008,660
95,47,1344,554,1427,635
95,51,1404,386,1422,426
95,64,856,643,900,719
95,65,936,576,998,657
96,8,1589,501,1650,607
96,9,1564,559,1601,661
96,10,1422,549,1469,656
96,11,1575,493,1610,562
96,12,1798,514,1855,619
96,13,1042,605,1091,708
96,15,1679,518,1726,615
96,16,1656,597,1714,697
96,17,1978,419,2017,491
96,18,1528,701,1585,825
96,19,854,636,895,712
96,21,968,587,1024,663
96,47,1344,556,1428,638
96,51,1412,387,1430,426
96,64,860,650,903,719
96,65,939,578,1001,658
97,8,1598,504,1657,609
97,9,1580,560,1617,665
97,10,1429,551,1475,659
97,11,1580,496,1613,561
97,12,1809,515,1865,621
97,13,1049,607,1096,710
97,15,1687,521,1734,618
97,16,1661,597,1719,700
97,17,1990,419,2030,491
97,18,1533,703,1590,827
97,19,860,637,901,711
97,21,973,590,1030,665
97,47,1344,557,1429,640
97,51,1419,387,1437,427
97,64,853,657,892,717
97,65,943,580,1004,659
98,8,1607,507,1662,610
98,9,1594,563,1631,669
98,10,1436,553,1482,663
98,11,1584,497,1617,562
98,12,1817,517,1872,624
98,13,1055,610,1101,713
98,15,1696,527,1742,619
98,16,1666,598,1722,703
98,17,2003,419,2042,491
98,18,1537,706,1595,831
98,19,867,638,906,710
98,21,976,595,1033,666
98,47,1344,559,1430,642
98,51,1427,388,1445,427
98,64,851,662,890,719
98,65,947,582,1008,660
99,8,1616,511,1668,612
99,9,1607,569,1643,672
99,10,1442,556,1487,667
99,11,1585,498,1623,573
99,12,1826,521,1880,627
99,13,1060,615,1104,716
99,15,1704,531,1748,622
99,16,1671,601,1727,707
99,17,2016,419,2055,491
99,18,1542,709,1600,834
99,19,873,639,911,710
99,21,986,598,1042,668
99,47,1344,560,1430,644
99,51,1434,388,1452,428
99,64,859,672,898,723
99,65,950,583,1011,661
100,8,1623,516,1674,614
100,9,1618,576,1653,676
100,10,1446,558,1492,671
100,11,1586,499,1627,580
100,12,1832,526,1884,631
100,13,1063,618,1107,720
100,15,1710,535,1753,627
100,16,1675,601,1732,712
100,17,2028,419,2068,491
100,18,1549,713,1606,837
100,19,879,640,916,709
100,21,996,601,1051,669
100,47,1344,561,1431,647
100,51,1442,389,1460,428
100,64,852,679,890,725
100,65,954,585,1014,663
101,8,1634,521,1677,607
101,9,1630,577,1667,679
101,10,1452,564,1497,673
101,11,1585,501,1627,586
101,12,1835,531,1887,635
101,13,1063,621,1108,722
101,15,1714,537,1757,630
101,16,1677,602,1735,715
101,17,2041,419,2081,491
101,18,1556,717,1611,840
101,19,885,640,922,708
101,21,1006,603,1060,671
101,47,1344,563,1432,649
101,51,1450,389,1467,429
101,64,850,687,884,726
101,65,958,587,1017,664
102,8,1643,526,1683,605
102,9,1641,580,1679,682
102,10,1459,569,1504,677
102,11,1586,504,1629,590
102,12,1837,537,1888,639
102,13,1066,625,1111,725
102,15,1719,540,1762,636
102,16,1679,604,1738,716
102,17,2054,419,2093,492
102,18,1561,719,1615,843
102,19,891,641,927,708
102,21,1016,606,1069,672
102,51,1457,390,1475,429
102,64,851,693,881,727
102,65,961,589,1020,665
103,8,1647,529,1688,612
103,9,1651,584,1689,685
103,10,1466,573,1510,680
103,11,1589,508,1630,595
103,12,1840,543,1891,643
103,13,1071,629,1114,727
103,15,1724,540,1767,639
103,16,1682,610,1741,718
103,17,2067,419,2106,492
103,18,1565,719,1620,845
103,19,897,642,932,707
103,21,1026,609,1078,674
103,51,1465,391,1483,430
103,64,852,699,878,728
103,65,965,591,1023,666
104,8,1650,530,1691,614
104,9,1656,585,1694,686
104,10,1473,576,1516,682
104,11,1592,511,1632,599
104,12,1844,547,1896,645
104,13,1075,630,1119,730
104,15,1730,540,1773,640
104,16,1684,612,1744,720
104,17,2079,419,2119,492
104,18,1570,719,1624,846
104,19,903,643,938,706
104,21,1036,611,1088,675
104,51,1472,391,1490,430
104,64,854,705,875,730
104,65,968,593,1027,668
105,8,1654,532,1697,621
105,9,1665,587,1704,688
105,10,1476,578,1519,684
105,11,1593,514,1633,600
105,12,1849,550,1903,648
105,13,1080,631,1123,731
105,15,1735,540,1779,643
105,16,1687,622,1746,725
105,17,2092,419,2132,492
105,18,1573,719,1627,847
105,19,909,644,943,706
105,21,1046,614,1097,677
105,64,855,712,872,731
105,65,972,595,1030,669
105,71,845,693,897,733
106,8,1658,531,1704,631
106,9,1681,598,1716,689
106,10,1479,579,1522,686
106,11,1593,517,1633,603
106,12,1855,552,1909,650
106,13,1084,631,1127,732
106,15,1739,541,1785,646
106,16,1693,638,1745,728
106,17,2105,419,2144,492
106,18,1573,719,1628,849
106,19,894,678,922,732
106,21,1056,617,1106,678
106,64,856,718,869,732
106,65,976,596,1033,670
106,71,846,692,900,734
107,8,1663,531,1709,634
107,9,1691,592,1722,670
107,10,1482,580,1525,687
107,11,1587,519,1629,605
107,12,1860,552,1915,651
107,13,1087,631,1129,734
107,15,1743,544,1789,647
107,16,1695,642,1746,731
107,17,2117,419,2157,492
107,18,1572,721,1628,851
107,19,899,681,926,733
107,21,1067,619,1115,680
107,64,858,724,866,733
107,65,979,598,1036,671
107,71,847,691,904,735
108,8,1666,531,1712,637
108,9,1700,591,1728,661
108,10,1486,580,1529,690
108,11,1584,523,1627,608
108,12,1866,553,1921,653
108,13,1090,631,1132,735
108,15,1746,545,1794,650
108,16,1693,639,1744,733
108,17,2130,419,2170,492
108,18,1571,724,1628,853
108,19,903,684,929,734
108,21,1077,622,1124,681
108,64,859,731,863,735
108,65,983,600,1039,672
108,71,850,692,907,737
109,8,1670,532,1716,639
109,9,1712,590,1734,646
109,10,1491,581,1534,692
109,11,1580,526,1625,612
109,12,1871,552,1925,653
109,13,1092,631,1135,738
109,15,1752,549,1800,652
109,16,1693,640,1744,735
109,17,2143,419,2183,492
109,18,1570,727,1628,857
109,19,908,687,933,735
109,21,1087,625,1133,683
109,64,860,737,860,736
109,65,987,602,1042,674
109,71,851,692,910,738
110,8,1673,534,1719,641
110,9,1724,592,1744,642
110,10,1496,580,1539,694
110,11,1577,531,1620,614
110,12,1875,550,1929,655
110,13,1094,630,1137,739
110,15,1758,558,1803,654
110,16,1697,658,1741,739
110,17,2156,419,2196,492
110,18,1571,732,1631,861
110,19,912,690,937,736
110,21,1097,627,1143,684
110,64,862,743,857,737
110,65,990,604,1046,675
110,71,852,692,912,739
111,8,1677,536,1723,642
111,9,1727,598,1748,651
111,10,1497,580,1542,696
111,11,1574,534,1617,617
111,12,1877,548,1931,656
111,13,1095,630,1139,742
111,15,1761,555,1807,656
111,16,1700,663,1743,742
111,17,2168,419,2208,492
111,18,1574,735,1635,863
111,19,917,693,940,737
111,21,1107,630,1152,686
111,64,863,749,854,739
111,65,994,606,1049,676
111,71,853,691,915,740
112,8,1681,537,1728,645
112,9,1731,599,1760,673
112,10,1500,582,1546,698
112,11,1572,535,1616,619
112,12,1879,547,1932,657
112,13,1096,631,1140,743
112,15,1769,554,1807,639
112,16,1703,667,1745,745
112,17,2181,419,2221,492
112,18,1579,739,1641,865
112,19,922,696,944,739
112,21,1117,632,1161,687
112,64,864,756,851,740
112,65,998,608,1052,677
112,71,854,691,918,741
112,76,1689,635,1746,741
113,8,1685,539,1733,648
113,9,1737,600,1770,687
113,10,1503,585,1550,700
113,11,1566,535,1612,620
113,12,1879,546,1931,657
113,13,1097,632,1142,744
113,15,1770,551,1813,651
113,16,1706,672,1747,747
113,17,2194,419,2234,492
113,18,1583,740,1648,868
113,19,926,699,947,740
113,21,1127,635,1170,689
113,64,866,762,847,741
113,65,1001,609,1055,679
113,71,855,691,921,742
113,76,1690,637,1748,743
114,8,1691,540,1738,648
114,9,1743,598,1779,694
114,10,1506,589,1554,702
114,11,1561,536,1608,619
114,12,1880,548,1929,657
114,13,1100,632,1145,746
114,15,1774,551,1817,655
114,16,1709,677,1748,750
114,17,2206,419,2247,493
114,18,1587,741,1653,869
114,19,931,702,951,741
114,21,1137,638,1179,690
114,64,867,768,844,743
114,65,1005,611,1058,680
114,71,857,690,923,743
114,76,1689,637,1749,746
114,77,337,697,365,750
115,8,1697,541,1744,649
115,9,1748,601,1786,707
115,10,1509,591,1557,703
115,11,1556,536,1605,619
115,12,1881,553,1928,658
115,13,1104,634,1149,748
115,15,1777,549,1821,659
115,16,1712,682,1750,753
115,17,2219,419,2259,493
115,18,1590,741,1655,870
115,19,935,705,955,742
115,21,1147,640,1188,692
115,64,868,774,841,744
115,65,1009,613,1061,681
115,71,858,690,926,744
115,76,1689,637,1751,749
115,77,338,698,366,751
116,8,1703,541,1749,650
116,9,1754,598,1796,713
116,10,1510,592,1558,704
116,11,1553,538,1600,618
116,12,1882,557,1926,658
116,13,1106,636,1152,750
116,15,1782,550,1825,661
116,16,1715,687,1752,755
116,17,2232,419,2272,493
116,18,1590,742,1655,871
116,19,940,708,958,743
116,21,1157,643,1198,694
116,64,870,781,838,745
116,65,1012,615,1065,682
116,71,859,690,929,745
116,76,1690,642,1750,751
116,77,339,699,367,753
117,8,1707,541,1752,651
117,9,1759,599,1800,717
117,10,1510,593,1559,705
117,11,1545,538,1591,620
117,12,1881,556,1925,659
117,13,1108,637,1154,750
117,15,1786,553,1829,663
117,16,1718,692,1754,758
117,17,2245,419,2285,493
117,18,1590,742,1655,873
117,19,945,711,962,744
117,21,1167,646,1207,695
117,64,871,787,835,747
117,65,1016,617,1068,683
117,71,860,690,932,746
117,76,1691,645,1749,751
117,77,339,700,367,756
118,8,1710,542,1752,648
118,9,1766,600,1808,719
118,10,1513,593,1560,705
118,11,1535,537,1581,621
118,12,1881,560,1923,661
118,13,1108,638,1155,751
118,15,1792,562,1832,664
118,16,1721,696,1756,761
118,17,2257,419,2298,493
118,18,1589,743,1653,874
118,19,949,714,965,745
118,21,1177,648,1216,697
118,64,872,793,832,748
118,65,1020,619,1071,685
118,71,861,689,935,747
118,76,1691,641,1749,753
118,77,339,701,367,756
119,8,1714,542,1753,644
119,9,1772,602,1813,721
119,10,1513,593,1560,706
119,11,1527,535,1574,621
119,12,1882,565,1923,662
119,13,1107,638,1154,752
119,15,1795,557,1836,662
119,16,1724,701,1758,764
119,17,2270,419,2310,493
119,18,1589,742,1653,875
119,19,954,718,969,746
119,21,1187,651,1225,698
119,64,873,799,829,749
119,65,1023,621,1074,686
119,71,862,689,937,748
119,76,1693,643,1749,754
119,77,337,702,366,758
120,8,1715,543,1754,644
120,9,1776,603,1816,722
120,10,1512,592,1559,708
120,11,1520,534,1567,621
120,12,1884,568,1923,665
120,13,1105,639,1153,753
120,15,1799,558,1840,662
120,16,1727,706,1760,766
120,18,1588,743,1652,878
120,19,959,721,973,747
120,21,1197,654,1234,700
120,64,875,806,826,751
120,65,1027,622,1077,687
120,71,863,689,940,749
120,76,1692,644,1747,755
120,77,336,704,364,759
